5595009434, -1, 3, -0.008789062, -0.04199219, -0.9477539
5610676223, -2, 6, 0.02685547, -0.05712891, -0.9008789
5627782535, 0, 0, 0.03027344, -0.05957031, -0.9150391
5643074169, 0, 6, 0.01513672, -0.07470703, -1.018066
5658699865, -1, 4, -0.001464844, -0.0703125, -1.033203
5674323477, -2, 2, -0.02441406, -0.06152344, -1.041992
5689913860, -1, 4, -0.06103516, -0.04052734, -1.023438
5705615961, 0, 3, -0.078125, -0.02490234, -0.9438477
5721318948, 1, 4, -0.04150391, -0.03613281, -0.9594727
5737462817, -4, 5, 0.00390625, -0.06689453, -0.9790039
5752814139, -1, 3, 0.02880859, -0.06835938, -1.013184
5768695874, 1, 5, 0.02783203, -0.07421875, -1.017578
5783856156, 1, 3, 0.0004882812, -0.05859375, -0.9907227
5800457106, -1, 4, -0.0234375, -0.05126953, -0.9946289
5816184572, 0, 1, -0.04052734, -0.04882812, -0.9960938
5833296561, -1, 5, -0.04589844, -0.03955078, -0.9970703
5849907251, 0, 3, -0.04296875, -0.04443359, -0.9916992
5865922111, -2, 3, -0.0234375, -0.04248047, -0.9702148
5882386656, -2, 2, 0.005859375, -0.06591797, -1.017578
5898425890, -1, 1, 0.03857422, -0.08300781, -1.021484
5914010284, -3, 2, 0.05224609, -0.07861328, -0.9995117
5930691911, -2, 4, -0.0234375, -0.05126953, -0.9658203
5947183018, -4, 56, -0.07226562, -0.03222656, -0.9833984
5963948811, -2, 2, -0.07324219, -0.04296875, -1.038574
5979342737, -2, 4, -0.07373047, -0.05224609, -1.042969
5995027078, -5, 3, -0.05126953, -0.05566406, -1.057617
6011401936, -6, 1, -0.03515625, -0.05126953, -1.008789
6027954813, -3, 40, -0.009765625, -0.05664062, -0.9697266
6046017891, -7, 2, 0.0234375, -0.0625, -0.9511719
6063688836, -4, 4, 0.01757812, -0.06152344, -0.953125
6081302072, -3, 3, -0.005859375, -0.05566406, -0.9897461
6099214474, -5, 3, -0.03320312, -0.05517578, -1.022461
6115911934, -4, 4, -0.05126953, -0.04882812, -1.03418
6133415275, -4, 1, -0.04052734, -0.05957031, -1.039551
6150523150, -5, 0, -0.04394531, -0.05322266, -1.004883
6167671597, -8, 77, -0.03417969, -0.04980469, -0.9755859
6185458114, -5, 3, -0.05566406, -0.05322266, -1.188477
6202831925, -4, 0, -0.02490234, -0.06347656, -0.9980469
6219013398, -5, 4, -0.01611328, -0.06054688, -0.980957
6237420641, -5, 2, -0.02050781, -0.05322266, -0.9863281
6255857206, -4, 1, -0.01660156, -0.05664062, -0.9863281
6273585442, -1, 5, -0.01953125, -0.05712891, -0.9257812
6289661343, -5, 1, -0.02050781, -0.05224609, -0.9458008
6306394324, -6, 2, -0.02978516, -0.06933594, -1.019531
6322910639, -4, 1, -0.02783203, -0.05859375, -1.026855
6339701797, -7, 5, -0.02539062, -0.06396484, -1.015137
6356751808, -5, 4, -0.03515625, -0.05419922, -1.003418
6374684365, -3, 0, -0.03320312, -0.04443359, -0.9887695
6391625053, -5, 0, -0.0390625, -0.05712891, -0.9941406
6409540215, -5, 3, -0.03710938, -0.05224609, -0.9892578
6427006994, -6, 2, -0.02880859, -0.05224609, -0.9916992
6443539143, -4, 1, -0.02050781, -0.0546875, -0.984375
6462282373, -7, 3, -0.01806641, -0.04833984, -0.980957
6480154619, -8, 4, -0.02685547, -0.06347656, -0.9873047
6498342331, -8, 3, -0.01953125, -0.06152344, -1.019531
6515791193, -4, 0, -0.02587891, -0.06494141, -1.02832
6533227660, -7, 3, -0.03027344, -0.0546875, -1.020508
6550797095, -8, -1, -0.04736328, -0.05419922, -0.9941406
6568316842, -9, 0, -0.04296875, -0.05322266, -1.004395
6587795745, -7, 3, -0.03955078, -0.05126953, -1.004883
6606176321, -7, 0, -0.02978516, -0.05322266, -0.9887695
6623092895, -5, 2, -0.02392578, -0.05078125, -0.9619141
6639834574, -7, 1, -0.0078125, -0.05566406, -0.9829102
6656270369, -5, 2, -0.01367188, -0.05859375, -0.9995117
6672482884, -5, 1, -0.01953125, -0.05957031, -1.006348
6689484040, -6, 2, -0.03173828, -0.05761719, -1.018066
6704901612, -5, 3, -0.02783203, -0.05371094, -1.020508
6721612822, -7, 3, -0.03857422, -0.05419922, -0.9750977
6737551224, -6, 2, -0.03808594, -0.05126953, -0.9775391
6753777072, -5, 4, -0.02783203, -0.05273438, -0.9799805
6769435945, -8, 4, -0.03759766, -0.05126953, -0.9897461
6785392159, -6, 1, -0.03222656, -0.05224609, -0.9936523
6800753793, -7, 146, -0.02783203, -0.05957031, -1.001465
6818132812, -4, 5, -0.03759766, -0.05615234, -1.010742
6834412150, -5, 3, -0.01757812, -0.04980469, -0.9902344
6850013731, -5, 4, -0.02392578, -0.05566406, -0.9863281
6866207548, -7, 5, -0.0234375, -0.05859375, -1.003906
6881382204, -6, 2, -0.02685547, -0.05859375, -1.001465
6897505084, -5, 0, -0.02734375, -0.05664062, -0.9960938
6913460049, -5, 4, -0.02587891, -0.05371094, -1.001465
6929568606, -8, 2, -0.03417969, -0.05322266, -0.9985352
6945858256, -7, 2, -0.03710938, -0.0546875, -0.9970703
6962205249, -7, -1, -0.03710938, -0.05224609, -0.9946289
6978697034, -9, 1, -0.03955078, -0.05371094, -0.9980469
6994175907, -7, 3, -0.02929688, -0.05273438, -0.9926758
7009726655, -7, 0, -0.02685547, -0.05566406, -1.007812
7026064169, -8, 1, -0.02441406, -0.0625, -1.013672
7042565380, -9, 2, -0.02734375, -0.06152344, -1.008789
7059478569, -7, 0, -0.03320312, -0.05566406, -1.007812
7075003223, -8, 1, -0.02685547, -0.05957031, -1.003418
7090967145, -6, 4, -0.02539062, -0.05859375, -1.001465
7106545758, -3, 3, -0.02539062, -0.05664062, -0.984375
7122456608, -7, 2, -0.03417969, -0.05273438, -0.9853516
7138856049, -5, 1, -0.0390625, -0.05273438, -1.004395
7154381901, -5, 0, -0.03027344, -0.05957031, -1.015137
7169601609, -7, 1, -0.02392578, -0.06103516, -1.022461
7185602094, -6, 0, -0.0234375, -0.05761719, -0.9960938
7201756536, -7, 3, -0.02148438, -0.04589844, -0.9663086
7217271763, -4, 3, -0.01123047, -0.05566406, -0.9726562
7232829334, -3, 2, -0.002929688, -0.05664062, -0.9741211
7248085657, -5, 2, -0.0078125, -0.05664062, -1.001465
7263811820, -2, 3, -0.02148438, -0.06152344, -1.012207
7279190902, -6, 6, -0.03613281, -0.05224609, -1.018555
7295339199, -6, 3, -0.04052734, -0.05371094, -1.016113
7310712343, -6, 5, -0.03173828, -0.04589844, -1.019531
